sim_id,replicate_id,t,group_number,Q,population_size,group_name,Q_frac
0288f301-fe34-42c4-b8d4-1c8c2282a5f7,44e6802a-04b1-4c6a-b28d-ac70207158e2,40,4,571,1698,fac/staff (on-campus student facing),0.33627797408716137
0288f301-fe34-42c4-b8d4-1c8c2282a5f7,44e6802a-04b1-4c6a-b28d-ac70207158e2,43,0,2339,6931,(UG Dorms),0.33746934064348577
0288f301-fe34-42c4-b8d4-1c8c2282a5f7,44e6802a-04b1-4c6a-b28d-ac70207158e2,44,2,1277,13012,Grad (research),0.09814017829695666
0288f301-fe34-42c4-b8d4-1c8c2282a5f7,44e6802a-04b1-4c6a-b28d-ac70207158e2,52,1,4612,24254,UG (off campus),0.19015420136884637
03595602-819f-4ced-8645-261310e47248,29c2e4cc-f8c1-4b42-9d26-7a4ab5f8e934,9,5,458,8083,fac/staff (on-campus non-student facing),0.05666213039712978
03595602-819f-4ced-8645-261310e47248,29c2e4cc-f8c1-4b42-9d26-7a4ab5f8e934,9,7,13673,258054,Madison Community,0.05298503414014121
03595602-819f-4ced-8645-261310e47248,29c2e4cc-f8c1-4b42-9d26-7a4ab5f8e934,10,6,440,8084,fac/staff (off-campus),0.05442850074220683
03595602-819f-4ced-8645-261310e47248,29c2e4cc-f8c1-4b42-9d26-7a4ab5f8e934,34,3,325,1120,Grad (other),0.29017857142857145
03595602-819f-4ced-8645-261310e47248,29c2e4cc-f8c1-4b42-9d26-7a4ab5f8e934,39,0,2285,6931,(UG Dorms),0.32967825710575677
03595602-819f-4ced-8645-261310e47248,29c2e4cc-f8c1-4b42-9d26-7a4ab5f8e934,43,1,4679,24254,UG (off campus),0.1929166323080729
03595602-819f-4ced-8645-261310e47248,29c2e4cc-f8c1-4b42-9d26-7a4ab5f8e934,43,4,589,1698,fac/staff (on-campus student facing),0.3468786808009423
03595602-819f-4ced-8645-261310e47248,29c2e4cc-f8c1-4b42-9d26-7a4ab5f8e934,44,2,1242,13012,Grad (research),0.09545035351982785
0894995d-d8d2-43ee-bc9e-61d7acf33328,3f483160-701f-4659-a808-72589d2af445,9,6,430,8084,fac/staff (off-campus),0.05319148936170213
0894995d-d8d2-43ee-bc9e-61d7acf33328,3f483160-701f-4659-a808-72589d2af445,9,7,13882,258054,Madison Community,0.05379494214389236
0894995d-d8d2-43ee-bc9e-61d7acf33328,3f483160-701f-4659-a808-72589d2af445,10,5,433,8083,fac/staff (on-campus non-student facing),0.05356921934925152
0894995d-d8d2-43ee-bc9e-61d7acf33328,3f483160-701f-4659-a808-72589d2af445,39,3,296,1120,Grad (other),0.2642857142857143
0894995d-d8d2-43ee-bc9e-61d7acf33328,3f483160-701f-4659-a808-72589d2af445,41,2,1263,13012,Grad (research),0.09706424838610514
0894995d-d8d2-43ee-bc9e-61d7acf33328,3f483160-701f-4659-a808-72589d2af445,41,4,555,1698,fac/staff (on-campus student facing),0.32685512367491165
0894995d-d8d2-43ee-bc9e-61d7acf33328,3f483160-701f-4659-a808-72589d2af445,43,0,2307,6931,(UG Dorms),0.33285240225075746
0894995d-d8d2-43ee-bc9e-61d7acf33328,3f483160-701f-4659-a808-72589d2af445,47,1,4919,24254,UG (off campus),0.20281190731425744
0a6639d5-c465-4e4d-85cf-bb9d8505efc8,3e5dabd8-8976-47a8-95dc-cfffe65cd88c,9,7,13469,258054,Madison Community,0.052194501925953485
0a6639d5-c465-4e4d-85cf-bb9d8505efc8,3e5dabd8-8976-47a8-95dc-cfffe65cd88c,11,5,430,8083,fac/staff (on-campus non-student facing),0.05319807002350612
0a6639d5-c465-4e4d-85cf-bb9d8505efc8,3e5dabd8-8976-47a8-95dc-cfffe65cd88c,12,6,384,8084,fac/staff (off-campus),0.0475012370113805
0a6639d5-c465-4e4d-85cf-bb9d8505efc8,3e5dabd8-8976-47a8-95dc-cfffe65cd88c,36,3,316,1120,Grad (other),0.28214285714285714
0a6639d5-c465-4e4d-85cf-bb9d8505efc8,3e5dabd8-8976-47a8-95dc-cfffe65cd88c,39,0,2297,6931,(UG Dorms),0.33140960900302985
0a6639d5-c465-4e4d-85cf-bb9d8505efc8,3e5dabd8-8976-47a8-95dc-cfffe65cd88c,42,1,4838,24254,UG (off campus),0.19947225199967017
0a6639d5-c465-4e4d-85cf-bb9d8505efc8,3e5dabd8-8976-47a8-95dc-cfffe65cd88c,44,4,508,1698,fac/staff (on-campus student facing),0.29917550058892817
0a6639d5-c465-4e4d-85cf-bb9d8505efc8,3e5dabd8-8976-47a8-95dc-cfffe65cd88c,45,2,1261,13012,Grad (research),0.09691054411312634
0b28bab8-9c99-4dbd-be88-44a43fb7b052,45a97aa2-2e78-433f-9d23-1828cfbc41b0,9,7,14038,258054,Madison Community,0.05439946677827121
0b28bab8-9c99-4dbd-be88-44a43fb7b052,45a97aa2-2e78-433f-9d23-1828cfbc41b0,10,5,419,8083,fac/staff (on-campus non-student facing),0.051837189162439685
0b28bab8-9c99-4dbd-be88-44a43fb7b052,45a97aa2-2e78-433f-9d23-1828cfbc41b0,12,6,394,8084,fac/staff (off-campus),0.0487382483918852
0b28bab8-9c99-4dbd-be88-44a43fb7b052,45a97aa2-2e78-433f-9d23-1828cfbc41b0,33,3,253,1120,Grad (other),0.22589285714285715
0b28bab8-9c99-4dbd-be88-44a43fb7b052,45a97aa2-2e78-433f-9d23-1828cfbc41b0,37,4,572,1698,fac/staff (on-campus student facing),0.336866902237927
0b28bab8-9c99-4dbd-be88-44a43fb7b052,45a97aa2-2e78-433f-9d23-1828cfbc41b0,41,0,2386,6931,(UG Dorms),0.34425046890780553
0b28bab8-9c99-4dbd-be88-44a43fb7b052,45a97aa2-2e78-433f-9d23-1828cfbc41b0,43,2,1305,13012,Grad (research),0.1002920381186597
0b28bab8-9c99-4dbd-be88-44a43fb7b052,45a97aa2-2e78-433f-9d23-1828cfbc41b0,44,1,4750,24254,UG (off campus),0.19584398449740248
0b80cf4c-e3c0-4f8e-a0b5-ba3ea81db3ee,5dc9e874-3a95-4dfa-ab3d-6000c6d40974,9,7,13452,258054,Madison Community,0.05212862424143784
0b80cf4c-e3c0-4f8e-a0b5-ba3ea81db3ee,5dc9e874-3a95-4dfa-ab3d-6000c6d40974,11,5,381,8083,fac/staff (on-campus non-student facing),0.04713596436966473
0b80cf4c-e3c0-4f8e-a0b5-ba3ea81db3ee,5dc9e874-3a95-4dfa-ab3d-6000c6d40974,11,6,425,8084,fac/staff (off-campus),0.052572983671449774
0b80cf4c-e3c0-4f8e-a0b5-ba3ea81db3ee,5dc9e874-3a95-4dfa-ab3d-6000c6d40974,43,0,2364,6931,(UG Dorms),0.3410763237628048
0b80cf4c-e3c0-4f8e-a0b5-ba3ea81db3ee,5dc9e874-3a95-4dfa-ab3d-6000c6d40974,44,2,1254,13012,Grad (research),0.09637257915770059
0b80cf4c-e3c0-4f8e-a0b5-ba3ea81db3ee,5dc9e874-3a95-4dfa-ab3d-6000c6d40974,44,3,282,1120,Grad (other),0.2517857142857143
0b80cf4c-e3c0-4f8e-a0b5-ba3ea81db3ee,5dc9e874-3a95-4dfa-ab3d-6000c6d40974,45,4,558,1698,fac/staff (on-campus student facing),0.3286219081272085
0b80cf4c-e3c0-4f8e-a0b5-ba3ea81db3ee,5dc9e874-3a95-4dfa-ab3d-6000c6d40974,48,1,4742,24254,UG (off campus),0.19551414199719633
0b9978af-d168-4ab2-a96e-8a1a9b7c481a,449ad331-7159-4f13-9a6d-03e4eb04f409,9,5,404,8083,fac/staff (on-campus non-student facing),0.04998144253371273
0b9978af-d168-4ab2-a96e-8a1a9b7c481a,449ad331-7159-4f13-9a6d-03e4eb04f409,9,7,13486,258054,Madison Community,0.05226037961046913
0b9978af-d168-4ab2-a96e-8a1a9b7c481a,449ad331-7159-4f13-9a6d-03e4eb04f409,12,6,394,8084,fac/staff (off-campus),0.0487382483918852
0b9978af-d168-4ab2-a96e-8a1a9b7c481a,449ad331-7159-4f13-9a6d-03e4eb04f409,39,4,571,1698,fac/staff (on-campus student facing),0.33627797408716137
0b9978af-d168-4ab2-a96e-8a1a9b7c481a,449ad331-7159-4f13-9a6d-03e4eb04f409,41,0,2547,6931,(UG Dorms),0.36747944019621986
0b9978af-d168-4ab2-a96e-8a1a9b7c481a,449ad331-7159-4f13-9a6d-03e4eb04f409,41,3,286,1120,Grad (other),0.25535714285714284
0b9978af-d168-4ab2-a96e-8a1a9b7c481a,449ad331-7159-4f13-9a6d-03e4eb04f409,43,2,1333,13012,Grad (research),0.10244389794036274
0b9978af-d168-4ab2-a96e-8a1a9b7c481a,449ad331-7159-4f13-9a6d-03e4eb04f409,49,1,4654,24254,UG (off campus),0.19188587449492867
0d1907b2-cca0-4e1b-9db1-34266404c608,22a3ce7a-e8c3-4f35-b76c-5ea96f813889,9,5,460,8083,fac/staff (on-campus non-student facing),0.056909563280960036
0d1907b2-cca0-4e1b-9db1-34266404c608,22a3ce7a-e8c3-4f35-b76c-5ea96f813889,9,6,418,8084,fac/staff (off-campus),0.051707075705096486
0d1907b2-cca0-4e1b-9db1-34266404c608,22a3ce7a-e8c3-4f35-b76c-5ea96f813889,9,7,13532,258054,Madison Community,0.05243863687445263
0d1907b2-cca0-4e1b-9db1-34266404c608,22a3ce7a-e8c3-4f35-b76c-5ea96f813889,29,3,294,1120,Grad (other),0.2625
0d1907b2-cca0-4e1b-9db1-34266404c608,22a3ce7a-e8c3-4f35-b76c-5ea96f813889,41,0,2292,6931,(UG Dorms),0.33068821237916607
0d1907b2-cca0-4e1b-9db1-34266404c608,22a3ce7a-e8c3-4f35-b76c-5ea96f813889,42,2,1188,13012,Grad (research),0.09130033814940056
0d1907b2-cca0-4e1b-9db1-34266404c608,22a3ce7a-e8c3-4f35-b76c-5ea96f813889,43,4,546,1698,fac/staff (on-campus student facing),0.3215547703180212
0d1907b2-cca0-4e1b-9db1-34266404c608,22a3ce7a-e8c3-4f35-b76c-5ea96f813889,50,1,4644,24254,UG (off campus),0.19147357136967097
0f4e61d5-8624-461c-bc7e-8c0a765fdb32,b9cbab19-6790-4594-81ab-f0d2ffe7f48a,9,6,438,8084,fac/staff (off-campus),0.05418109846610589
0f4e61d5-8624-461c-bc7e-8c0a765fdb32,b9cbab19-6790-4594-81ab-f0d2ffe7f48a,9,7,13776,258054,Madison Community,0.05338417540514776
0f4e61d5-8624-461c-bc7e-8c0a765fdb32,b9cbab19-6790-4594-81ab-f0d2ffe7f48a,12,5,385,8083,fac/staff (on-campus non-student facing),0.04763083013732525
0f4e61d5-8624-461c-bc7e-8c0a765fdb32,b9cbab19-6790-4594-81ab-f0d2ffe7f48a,30,4,588,1698,fac/staff (on-campus student facing),0.3462897526501767
0f4e61d5-8624-461c-bc7e-8c0a765fdb32,b9cbab19-6790-4594-81ab-f0d2ffe7f48a,34,3,339,1120,Grad (other),0.3026785714285714
0f4e61d5-8624-461c-bc7e-8c0a765fdb32,b9cbab19-6790-4594-81ab-f0d2ffe7f48a,36,2,1266,13012,Grad (research),0.09729480479557331
0f4e61d5-8624-461c-bc7e-8c0a765fdb32,b9cbab19-6790-4594-81ab-f0d2ffe7f48a,40,0,2471,6931,(UG Dorms),0.3565142115134901
0f4e61d5-8624-461c-bc7e-8c0a765fdb32,b9cbab19-6790-4594-81ab-f0d2ffe7f48a,47,1,5097,24254,UG (off campus),0.2101509029438443
1380cf39-61b3-4afb-8180-6f6657c43161,93d5274e-0e22-45d8-87c2-a79faca4e400,8,6,371,8084,fac/staff (off-campus),0.0458931222167244
1380cf39-61b3-4afb-8180-6f6657c43161,93d5274e-0e22-45d8-87c2-a79faca4e400,9,5,435,8083,fac/staff (on-campus non-student facing),0.053816652233081776
1380cf39-61b3-4afb-8180-6f6657c43161,93d5274e-0e22-45d8-87c2-a79faca4e400,9,7,14170,258054,Madison Community,0.05491098762274563
1380cf39-61b3-4afb-8180-6f6657c43161,93d5274e-0e22-45d8-87c2-a79faca4e400,36,4,657,1698,fac/staff (on-campus student facing),0.3869257950530035
1380cf39-61b3-4afb-8180-6f6657c43161,93d5274e-0e22-45d8-87c2-a79faca4e400,41,3,301,1120,Grad (other),0.26875
1380cf39-61b3-4afb-8180-6f6657c43161,93d5274e-0e22-45d8-87c2-a79faca4e400,43,0,2417,6931,(UG Dorms),0.34872312797576105
1380cf39-61b3-4afb-8180-6f6657c43161,93d5274e-0e22-45d8-87c2-a79faca4e400,47,1,4969,24254,UG (off campus),0.2048734229405459
1380cf39-61b3-4afb-8180-6f6657c43161,93d5274e-0e22-45d8-87c2-a79faca4e400,52,2,1271,13012,Grad (research),0.09767906547802029
1399f98b-5df9-4a37-9fc3-4485ecaacf11,28add359-f496-4902-8f5d-414307f99d78,8,6,368,8084,fac/staff (off-campus),0.045522018802572985
1399f98b-5df9-4a37-9fc3-4485ecaacf11,28add359-f496-4902-8f5d-414307f99d78,9,5,420,8083,fac/staff (on-campus non-student facing),0.05196090560435482
1399f98b-5df9-4a37-9fc3-4485ecaacf11,28add359-f496-4902-8f5d-414307f99d78,9,7,13876,258054,Madison Community,0.053771691196416255
1399f98b-5df9-4a37-9fc3-4485ecaacf11,28add359-f496-4902-8f5d-414307f99d78,36,4,528,1698,fac/staff (on-campus student facing),0.31095406360424027
1399f98b-5df9-4a37-9fc3-4485ecaacf11,28add359-f496-4902-8f5d-414307f99d78,39,2,1283,13012,Grad (research),0.09860129111589302
1399f98b-5df9-4a37-9fc3-4485ecaacf11,28add359-f496-4902-8f5d-414307f99d78,39,3,315,1120,Grad (other),0.28125
1399f98b-5df9-4a37-9fc3-4485ecaacf11,28add359-f496-4902-8f5d-414307f99d78,44,0,2384,6931,(UG Dorms),0.34396191025826
1399f98b-5df9-4a37-9fc3-4485ecaacf11,28add359-f496-4902-8f5d-414307f99d78,49,1,4825,24254,UG (off campus),0.19893625793683517
14519d5c-ed1d-4ab3-aaba-8b7a0f0e5de7,7f54d7c7-7855-423d-bba8-e1e3f00707ec,9,5,381,8083,fac/staff (on-campus non-student facing),0.04713596436966473
14519d5c-ed1d-4ab3-aaba-8b7a0f0e5de7,7f54d7c7-7855-423d-bba8-e1e3f00707ec,9,6,433,8084,fac/staff (off-campus),0.05356259277585354
14519d5c-ed1d-4ab3-aaba-8b7a0f0e5de7,7f54d7c7-7855-423d-bba8-e1e3f00707ec,9,7,13624,258054,Madison Community,0.05279515140241965
14519d5c-ed1d-4ab3-aaba-8b7a0f0e5de7,7f54d7c7-7855-423d-bba8-e1e3f00707ec,36,3,265,1120,Grad (other),0.23660714285714285
14519d5c-ed1d-4ab3-aaba-8b7a0f0e5de7,7f54d7c7-7855-423d-bba8-e1e3f00707ec,38,4,570,1698,fac/staff (on-campus student facing),0.33568904593639576
14519d5c-ed1d-4ab3-aaba-8b7a0f0e5de7,7f54d7c7-7855-423d-bba8-e1e3f00707ec,41,0,2480,6931,(UG Dorms),0.35781272543644493
14519d5c-ed1d-4ab3-aaba-8b7a0f0e5de7,7f54d7c7-7855-423d-bba8-e1e3f00707ec,42,1,4606,24254,UG (off campus),0.18990681949369176
14519d5c-ed1d-4ab3-aaba-8b7a0f0e5de7,7f54d7c7-7855-423d-bba8-e1e3f00707ec,44,2,1229,13012,Grad (research),0.09445127574546572
159ceeda-84f5-41d2-903c-0f1abbb68205,71aea8c5-47de-4940-9c39-b54b198c978a,8,5,403,8083,fac/staff (on-campus non-student facing),0.0498577260917976
159ceeda-84f5-41d2-903c-0f1abbb68205,71aea8c5-47de-4940-9c39-b54b198c978a,8,6,393,8084,fac/staff (off-campus),0.04861454725383473
159ceeda-84f5-41d2-903c-0f1abbb68205,71aea8c5-47de-4940-9c39-b54b198c978a,37,4,537,1698,fac/staff (on-campus student facing),0.31625441696113077
159ceeda-84f5-41d2-903c-0f1abbb68205,71aea8c5-47de-4940-9c39-b54b198c978a,39,3,294,1120,Grad (other),0.2625
159ceeda-84f5-41d2-903c-0f1abbb68205,71aea8c5-47de-4940-9c39-b54b198c978a,41,0,2258,6931,(UG Dorms),0.32578271533689224
159ceeda-84f5-41d2-903c-0f1abbb68205,71aea8c5-47de-4940-9c39-b54b198c978a,50,7,1292,258054,Madison Community,0.0050067040231889445
159ceeda-84f5-41d2-903c-0f1abbb68205,71aea8c5-47de-4940-9c39-b54b198c978a,51,1,4932,24254,UG (off campus),0.20334790137709244
159ceeda-84f5-41d2-903c-0f1abbb68205,71aea8c5-47de-4940-9c39-b54b198c978a,53,2,1194,13012,Grad (research),0.09176145096833692
1822c2f2-9f17-4756-bde3-0690e32185c9,55f52166-4fe3-4bb6-a897-5b752ce9fc0e,9,7,13621,258054,Madison Community,0.052783525928681595
1822c2f2-9f17-4756-bde3-0690e32185c9,55f52166-4fe3-4bb6-a897-5b752ce9fc0e,11,6,379,8084,fac/staff (off-campus),0.046882731321128156
1822c2f2-9f17-4756-bde3-0690e32185c9,55f52166-4fe3-4bb6-a897-5b752ce9fc0e,12,5,394,8083,fac/staff (on-campus non-student facing),0.048744278114561425
1822c2f2-9f17-4756-bde3-0690e32185c9,55f52166-4fe3-4bb6-a897-5b752ce9fc0e,35,3,311,1120,Grad (other),0.27767857142857144
1822c2f2-9f17-4756-bde3-0690e32185c9,55f52166-4fe3-4bb6-a897-5b752ce9fc0e,39,0,2363,6931,(UG Dorms),0.34093204443803204
1822c2f2-9f17-4756-bde3-0690e32185c9,55f52166-4fe3-4bb6-a897-5b752ce9fc0e,40,4,569,1698,fac/staff (on-campus student facing),0.33510011778563015
1822c2f2-9f17-4756-bde3-0690e32185c9,55f52166-4fe3-4bb6-a897-5b752ce9fc0e,45,1,4711,24254,UG (off campus),0.1942360023088975
1822c2f2-9f17-4756-bde3-0690e32185c9,55f52166-4fe3-4bb6-a897-5b752ce9fc0e,47,2,1250,13012,Grad (research),0.09606517061174301
1a177cee-fa92-48cb-bd82-08f33ad5030a,6d196ed3-92e1-4648-a6ee-b79fda335cad,9,5,402,8083,fac/staff (on-campus non-student facing),0.04973400964988247
1a177cee-fa92-48cb-bd82-08f33ad5030a,6d196ed3-92e1-4648-a6ee-b79fda335cad,9,6,460,8084,fac/staff (off-campus),0.05690252350321623
1a177cee-fa92-48cb-bd82-08f33ad5030a,6d196ed3-92e1-4648-a6ee-b79fda335cad,9,7,13912,258054,Madison Community,0.05391119688127291
1a177cee-fa92-48cb-bd82-08f33ad5030a,6d196ed3-92e1-4648-a6ee-b79fda335cad,35,4,540,1698,fac/staff (on-campus student facing),0.31802120141342755
1a177cee-fa92-48cb-bd82-08f33ad5030a,6d196ed3-92e1-4648-a6ee-b79fda335cad,40,0,2441,6931,(UG Dorms),0.3521858317703073
1a177cee-fa92-48cb-bd82-08f33ad5030a,6d196ed3-92e1-4648-a6ee-b79fda335cad,41,2,1244,13012,Grad (research),0.09560405779280665
1a177cee-fa92-48cb-bd82-08f33ad5030a,6d196ed3-92e1-4648-a6ee-b79fda335cad,47,1,4828,24254,UG (off campus),0.19905994887441247
1a177cee-fa92-48cb-bd82-08f33ad5030a,6d196ed3-92e1-4648-a6ee-b79fda335cad,47,3,282,1120,Grad (other),0.2517857142857143
1ea9bfba-da6e-427f-bfca-63c2e78302ca,b243bc14-af2c-4acb-957f-fb9f15544ffe,9,5,395,8083,fac/staff (on-campus non-student facing),0.04886799455647656
1ea9bfba-da6e-427f-bfca-63c2e78302ca,b243bc14-af2c-4acb-957f-fb9f15544ffe,9,7,14049,258054,Madison Community,0.05444209351531075
1ea9bfba-da6e-427f-bfca-63c2e78302ca,b243bc14-af2c-4acb-957f-fb9f15544ffe,10,6,435,8084,fac/staff (off-campus),0.053809995051954475
1ea9bfba-da6e-427f-bfca-63c2e78302ca,b243bc14-af2c-4acb-957f-fb9f15544ffe,38,4,590,1698,fac/staff (on-campus student facing),0.3474676089517079
1ea9bfba-da6e-427f-bfca-63c2e78302ca,b243bc14-af2c-4acb-957f-fb9f15544ffe,40,0,2469,6931,(UG Dorms),0.3562256528639446
1ea9bfba-da6e-427f-bfca-63c2e78302ca,b243bc14-af2c-4acb-957f-fb9f15544ffe,43,2,1228,13012,Grad (research),0.09437442360897633
1ea9bfba-da6e-427f-bfca-63c2e78302ca,b243bc14-af2c-4acb-957f-fb9f15544ffe,48,1,5000,24254,UG (off campus),0.20615156262884474
1ea9bfba-da6e-427f-bfca-63c2e78302ca,b243bc14-af2c-4acb-957f-fb9f15544ffe,50,3,266,1120,Grad (other),0.2375
